Date,corr126,beta252,beta_cv,adf_p252,eg_p252,half_life252,resid_sigma252,zero_cross126,opportunities63,trail126_sharpe,trail126_return,trail126_trades,trail126_win_rate,gate_structural,gate_confirmed
2023-05-02,0.9051282300818206,0.48874817181579516,0.1940062574797164,0.19094061688183556,0.3981189124053005,16.171239478055316,0.030335290391505395,11,3,-1.8604804763212277,-0.055892371295178656,4,0.0,False,False
2023-05-12,0.8947639724985397,0.500165300444888,0.1849133687867979,0.4860759318775066,0.7190650258861739,23.798508225381905,0.03072742269263226,11,3,-2.533925345982573,-0.07988350786301612,5,0.0,False,False
2023-05-19,0.8589585275460059,0.49094185964985415,0.2731229325822256,0.6940478021340208,0.8677651870963835,34.85030006551722,0.03337403586100287,5,1,-2.48742266969781,-0.0828620287151729,5,0.0,False,False
2023-05-26,0.8499384583128914,0.4793002635241442,0.3060747552681358,0.6596636567449974,0.8471465484601282,35.906148193997375,0.03600138070036116,7,2,-1.6944352700122713,-0.06412651177898299,5,0.0,False,False
2023-06-02,0.846338467445928,0.48958361972003844,0.2872192973858586,0.7819188351758435,0.9156377739866794,51.408411842541895,0.03817582074977827,3,3,-2.142456098413905,-0.07792197438261128,4,0.0,False,False
2023-06-09,0.8327954764921146,0.5057252193832366,0.23327971690860566,0.9191474505472923,0.9731026263003776,149.70595748044332,0.04133562832801485,3,3,-2.580449437451188,-0.0996474091601941,5,0.0,False,False
2023-06-16,0.820418091793232,0.533268943338069,0.2474297536950862,0.9003736823274964,0.9667039889283324,126.39520663246415,0.04492446867052887,5,2,-2.3138918962265103,-0.0911843602075858,5,0.0,False,False
2023-06-23,0.8086386165812647,0.5705299331977041,0.3071288616373943,0.8022114933373505,0.9073858841305575,64.00226427099169,0.04684330442831741,3,3,-2.191024974516094,-0.08754203928860937,5,0.0,False,False
2023-06-30,0.802010692713335,0.5970432874432817,0.28386187305148164,0.8638713425559057,0.9525182339779028,101.65632612843302,0.04832845864108034,3,3,-2.4479874643093527,-0.09827133449979109,5,0.0,False,False
2023-07-07,0.8002041826600327,0.6548923312624665,0.05436887497778091,0.602338361929199,0.8095197154269618,48.83633014532573,0.049179329791883615,7,2,-1.6912288456816413,-0.07236114380353875,6,0.0,False,False
2023-07-14,0.797350235331562,0.6673864569765612,0.252762011863866,0.6990417365226199,0.8716722693134762,58.1654929757243,0.04912533997915625,3,3,-1.466433608005818,-0.062309238322285965,6,0.16666666666666666,False,False
2023-07-21,0.7796091811233239,0.6940607712878708,0.30758285042529276,0.7166740570277881,0.8816844431601407,61.03496928769914,0.04962091880256162,3,2,-1.670029253832049,-0.0706126329551846,5,0.0,False,False
2023-07-28,0.7728564599686816,0.730756616573917,0.23172280634852388,0.6910142807152109,0.8668948561576917,57.70295156695763,0.04977758058890104,5,3,-1.6504191103860382,-0.0708744137031736,5,0.0,False,False
2023-08-04,0.7792668428226668,0.7888381724303078,0.1799086655924133,0.7556021643402877,0.9028274057803793,65.02360551006488,0.0506976382661469,3,2,-1.9003000858943804,-0.08233406715632341,6,0.0,False,False
2023-08-10,0.787406533374043,0.8154383243899203,0.18279014215381417,0.7064177550260039,0.8754563764487451,57.82274267919796,0.05139894772837604,7,1,-2.00886886349231,-0.08643734386351765,6,0.0,False,False
2023-08-18,0.7774180799500288,0.7907583515085173,0.33198822323115285,0.9120486396984551,0.9708925478801286,185.45244636720838,0.05302497618374929,5,4,-1.8017182851574358,-0.07572001233412062,6,0.16666666666666666,False,False
2023-08-25,0.7714854671884345,0.7781670828458274,0.3317207545401473,0.8301840239206895,0.9388633055197262,96.70685596865789,0.054224491661756774,3,4,-1.4049079673069187,-0.06097196949653216,6,0.16666666666666666,False,False
2023-09-01,0.771827233099172,0.7723768888186372,0.27116691245964086,0.8562530080013903,0.9498620884107972,114.31626189676547,0.05544574696955495,5,4,-1.7531734441413684,-0.07438638222586114,6,0.0,False,False
2023-09-08,0.7851236203767227,0.7963958428976791,0.2115569082674576,0.6847759954775895,0.8636130973162849,63.575587047002514,0.055988023130330876,11,4,-1.2888611692623566,-0.05659747932778858,6,0.16666666666666666,False,False
2023-09-15,0.7799879220560871,0.8033971964373368,0.2601459125564772,0.765020304277542,0.9081944344453641,76.8635863802477,0.056000892363527253,13,3,-1.020276716529167,-0.04560802058027569,6,0.3333333333333333,False,False
2023-09-22,0.7790362866112697,0.8128227998390863,0.28263354891767567,0.73102381708181,0.8902025988337375,70.02513113775409,0.056249466064288954,17,3,-0.9555961851738688,-0.043449774413697684,6,0.3333333333333333,False,False
2023-09-29,0.7709839032487509,0.7894285716689302,0.30241522776179947,0.8574540388450008,0.9504603586526714,114.64379739492877,0.057298254537539554,19,2,-1.392815057454101,-0.06371113671970896,6,0.3333333333333333,False,False
2023-10-06,0.7043268948947107,0.6951382255290101,0.2790857965122452,0.9104724591988158,0.9701429192439965,188.48449070233943,0.058948398059823194,17,2,-1.9248643379371155,-0.09847935690375897,6,0.16666666666666666,False,False
2023-10-13,0.7226531247186025,0.5775746663259999,0.4214842356004497,0.9045314894323746,0.9682703715847364,181.89503304072718,0.06038556429623272,15,5,-1.8379472329768103,-0.0950225479514778,6,0.16666666666666666,False,False
2023-10-20,0.7305730523511145,0.4113524015091813,0.5867625667245385,0.8147456700331523,0.9318241755467378,90.1340704713704,0.06171554385833716,19,6,-2.1752980464556875,-0.11263311207304239,6,0.16666666666666666,False,False
2023-10-27,0.722902434879834,0.27657498135513536,0.4378677624952473,0.41654676449250005,0.6623140035219349,36.3038724389612,0.061473820087604936,20,6,-1.5496045004432826,-0.08326536588451117,6,0.3333333333333333,False,False
2023-11-02,0.7239366033658234,0.19196840017084338,0.41651795860132784,0.5346169703297303,0.759245509822999,33.82000928361353,0.061410412447774405,23,6,-2.0238544133298615,-0.11315495917353602,7,0.2857142857142857,False,False
2023-11-10,0.730736872017558,0.09676848628021595,0.44165646838479244,0.4616128690624733,0.6992761828496472,28.846145781961045,0.06315209677315944,25,5,-1.8764372882888536,-0.10438268961743613,6,0.16666666666666666,False,False
2023-11-17,0.727694444821827,0.03584316633542688,0.5844229902870598,0.5826772728808458,0.7956632948974748,33.548418402729304,0.06449736443424721,27,4,-1.2524914502758147,-0.07289804725789817,6,0.3333333333333333,False,False
2023-11-24,0.727057463240425,0.00507078287999759,0.6426674954903158,0.5638730773087954,0.7818897022930302,32.34518342055871,0.06596504060269721,23,3,-1.494011646319387,-0.08618504266296267,6,0.3333333333333333,False,False
2023-12-01,0.7331903874671727,-0.029035294748685336,0.5520081881563769,0.4345423391905623,0.6775998585577482,27.199700732508372,0.06726756279010589,19,2,-1.9548325619521107,-0.10712783965210515,6,0.16666666666666666,False,False
2023-12-08,0.7430910749973458,-0.06946240332065821,0.5046338317303358,0.3049456051815046,0.5474673208025346,22.858019074937555,0.06791142361741616,18,1,-2.0343947261600968,-0.10959864559832244,6,0.16666666666666666,False,False
2023-12-15,0.7399401304798175,-0.10528917332828495,0.5113385110941709,0.25854568982030623,0.4917075907360982,20.99762574997238,0.06790591164694548,16,4,-1.350828726389609,-0.0762755307652846,6,0.3333333333333333,False,False
